Query, Region, Mean (Baseline), Mean (MissForest), Mean (ProxyRep), Mean (Hybrid)
U5MR-WSH-2004, Europe+Western Pacific, 0.5118338431814523, 0.486613074427427, 0.3427789405892771, 0.3552925573536155
U5MR-WSH-2004, Europe, 0.7494767348253099, 0.48715366745635624, 0.6396715504749638, 0.38102228494038104
U5MR-WSH-2004, Eastern Mediterranean+Europe, 0.5305103848011593, 0.8405843456609796, 0.6111737240379971, 0.5542917220307146
U5MR-WSH-2004, Africa+Eastern Mediterranean, 2.170825953952664, 0.9468684591853164, 1.4682015778457578, 0.0350365949816116
U5MR-WSH-2004, Africa, 2.6966672033488974, 2.594040924459536, 1.9808404443728866, 1.9451481974795455
U5MR-WSH-2004, Africa+South-East Asia, 2.0661729190146514, 1.7438415714055702, 1.4791498953469648, 1.9515375945902431
U5MR-WSH-2004, Americas, 0.2965706005474159, 0.19745101196169945, 0.2965706005474159, 0.16075575591692107
U5MR-WSH-2004, Americas+Europe, 0.4570922556754146, 0.20740022666095484, 0.3257124456609242, 0.0933985627301273
U5MR-WSH-2004, Eastern Mediterranean+South-East Asia, 0.492191273546933, 0.8051551141594196, 0.10143294155530506, 0.43852664700547456
U5MR-WSH-2004, Europe+South-East Asia, 0.5305103848011593, 0.47877101523810534, 0.5305103848011593, 0.47877101523810534
U5MR-WSH-2004, Americas+Western Pacific, 0.23909193366607634, 0.191574363503104, 0.21751730800193214, 0.16509572178144813
IPV-AUD-2004, Europe, 0.7352941176470589, 0.44317226890756295, 0.7352941176470589, 0.5666129032258066
IPV-AUD-2004, Eastern Mediterranean, 0.5735294117647058, 0.3337941176470587, 0.6029411764705882, 0.2564819004524883
IPV-AUD-2004, Africa, 2.3823529411764706, 2.666406649616369, 1.4558823529411764, 1.784830316742081
IPV-AUD-2004, Western Pacific, 0.7720588235294118, 0.2379963235294117, 0.4411764705882353, 0.21577731092436978
IPV-AUD-2004, Americas+Europe, 0.2647058823529412, 0.4485294117647061, 0.2794117647058823, 0.3823529411764707
IPV-AUD-2004, South-East Asia+Western Pacific, 0.5147058823529412, 0.5673063109516393, 0.5882352941176471, 0.7007379573041336
IPV-AUD-2004, Africa+Eastern Mediterranean, 1.5588235294117645, 0.3398530732662996, 1.0735294117647058, 0.5096663114703325
IPV-AUD-2004, Africa+Western Pacific, 1.5588235294117645, 1.4191176470588234, 1.1985294117647056, 2.5073529411764706
IPV-AUD-2004, Eastern Mediterranean+Western Pacific, 0.7058823529411765, 0.33814947863402056, 0.5882352941176471, 0.19768163451792345
IPV-AUD-2004, Europe+South-East Asia, 0.625, 0.43964180174817397, 0.5147058823529412, 0.5277836917512015
IPV-AUD-2004, Americas+South-East Asia, 0.8529411764705885, 0.5374093509335728, 0.45588235294117657, 1.2647058823529413
IPV-AUD-2004, Africa+South-East Asia, 1.9852941176470589, 1.397058823529412, 1.1985294117647056, 2.5136796269498474
IPV-AUD-2004, Americas, 0.8970588235294119, 1.6191848739495798, 0.8970588235294119, 1.6109411764705888
MCV2_0-MCV1-2019, Africa, 0.20786516853932585, 0.27677317415730335, 0.10674157303370786, 0.13755617977528115
LEaB-IMR-2019, Americas+Europe, 0.043778801843318026, 0.019288510972742753, 0.03347790729194902, 0.01718681663250208
LEaB-IMR-2019, Europe+Western Pacific, 0.044998644619137884, 0.06328592914576345, 0.002575223637842203, 0.03779530535482961
LEaB-IMR-2019, Europe, 0.06085660070479798, 0.06124006505828179, 0.0004066142586066839, 0.0032515586879915963
LEaB-IMR-2019, Africa+Western Pacific, 0.10876931417728389, 0.10422878828950932, 0.05719707237733802, 0.10992138791000271
LEaB-IMR-2019, Africa+South-East Asia, 0.12422065600433731, 0.08159392789373808, 0.030496069395500137, 0.08883080621043339
LEaB-IMR-2019, Europe+South-East Asia, 0.044998644619137884, 0.06273947947909682, 0.0020330712930334196, 0.044879649861429914
LEaB-IMR-2019, Americas+Western Pacific, 0.009487666034155635, 0.017746006688876315, 0.03496882624017366, 0.025929650409303735
LEaB-IMR-2019, Americas, 0.02304147465437792, 0.019093866285517316, 0.043778801843318026, 0.03974168035335565
LEaB-IMR-2019, Africa+Americas, 0.07271618324749267, 0.01906975825266389, 0.00901328273244771, 0.02316656114949045
LEaB-IMR-2019, Africa, 0.13946869070208728, 0.13255105748545143, 0.0628896719978314, 0.08580498328363564
LEaB-IMR-2019, Eastern Mediterranean+Europe, 0.04777717538628362, 0.0078612089997289, 0.010707508809975496, 0.03598282763364176
LEaB-IMR-2019, Africa+Eastern Mediterranean, 0.11303876389265388, 0.009935037004844239, 0.010436432637571104, 0.020379403506125958
PCV3_0-UHCID-2019, Europe+Western Pacific, 0.033707865168539325, 0.005186001335571489, 0.0056179775280898875, 0.01031070763534167
PCV3_0-UHCID-2019, Eastern Mediterranean+Europe, 0.033707865168539325, 0.06133979520585869, 0.033707865168539325, 0.08261307702059367
PCV3_0-UHCID-2019, Africa+Eastern Mediterranean, 0.02247191011235955, 0.06343839507964605, 0.016853932584269662, 0.011366768063396968
PCV3_0-UHCID-2019, Africa+Americas, 0.011235955056179775, 0.038670435245105855, 0.0, 0.043430398873918453
PCV3_0-UHCID-2019, Europe, 0.033707865168539325, 0.009008426966292117, 0.016853932584269662, 0.01630016051364316
PCV3_0-UHCID-2019, Africa+South-East Asia, 0.033707865168539325, 0.1797752808988764, 0.033707865168539325, 0.10250246663448888
PCV3_0-UHCID-2019, Americas+Europe, 0.033707865168539325, 0.042867703797556264, 0.011235955056179775, 0.05976015798661202
