Query, Region, Mean (Baseline), Mean (MissForest), Mean (ProxyRep), Mean (Hybrid)
U5MR-WSH-2004, Europe+Western Pacific, 0.662701645755255, 0.039154699276927024, 0.6620498614958449, 0.30496266132530353
U5MR-WSH-2004, Europe, 0.6789962522405084, 0.0380604762680694, 0.6630275378849602, 0.2528827075884938
U5MR-WSH-2004, Eastern Mediterranean+Europe, 0.662701645755255, 0.008324890292462573, 0.662701645755255, 0.008324890292462573
U5MR-WSH-2004, Africa+Eastern Mediterranean, 3.5136059964151864, 2.833707053435606, 1.3418608440606157, 0.953197884493795
U5MR-WSH-2004, Africa, 4.214599967410788, 6.274755803101898, 3.472543588072347, 4.96132164071874
U5MR-WSH-2004, Africa+South-East Asia, 3.5136059964151864, 2.4612146456419524, 2.9406876323936775, 2.1123336307745615
U5MR-WSH-2004, Americas, 0.01580576829069576, 0.6244522615955301, 0.30584976372820566, 0.6987277171256323
U5MR-WSH-2004, Americas+Europe, 0.5215903535929608, 0.04876249025472305, 0.4055727554179566, 0.2711479167921623
U5MR-WSH-2004, Eastern Mediterranean+South-East Asia, 0.5514094834609742, 2.6538433808193433, 0.28711096627016464, 1.9117448279455764
U5MR-WSH-2004, Europe+South-East Asia, 0.6688935962196513, 0.055027936892986025, 0.6708489489978817, 0.20049496418342844
U5MR-WSH-2004, Americas+Western Pacific, 0.03438161968388451, 0.6363472798703669, 0.05751996089294445, 0.6899431227034138
IPV-AUD-2004, Europe, 0.5263157894736842, 0.9928571428571432, 0.5, 0.5510696095076394
IPV-AUD-2004, Eastern Mediterranean, 0.13157894736842093, 1.3843157894736846, 0.10526315789473671, 1.6610121457489893
IPV-AUD-2004, Africa, 7.592105263157895, 12.121876430205953, 6.421052631578947, 8.966761133603239
IPV-AUD-2004, Western Pacific, 0.5, 1.7271710526315793, 0.2236842105263157, 3.351203007518797
IPV-AUD-2004, Americas+Europe, 0.1842105263157893, 1.0167016905020363, 0.2631578947368421, 0.4903396866052467
IPV-AUD-2004, South-East Asia+Western Pacific, 0.4210526315789473, 4.609306797090078, 0.3421052631578948, 5.086851636667425
IPV-AUD-2004, Africa+Eastern Mediterranean, 1.0, 1.3626311062048226, 1.0, 1.3626311062048226
IPV-AUD-2004, Africa+Western Pacific, 0.697368421052632, 1.6056361926137248, 0.2894736842105263, 0.7726456333710282
IPV-AUD-2004, Eastern Mediterranean+Western Pacific, 0.38157894736842113, 1.3687281817308738, 0.21052631578947364, 1.8714552027779583
IPV-AUD-2004, Europe+South-East Asia, 0.3684210526315789, 1.0054924990065353, 0.3684210526315789, 0.6900373137325417
IPV-AUD-2004, Americas+South-East Asia, 2.5263157894736845, 4.502307150709629, 2.1315789473684217, 5.026865153851996
IPV-AUD-2004, Africa+South-East Asia, 6.684210526315789, 4.563618565387142, 4.4605263157894735, 2.2374402673350033
IPV-AUD-2004, Americas, 2.552631578947368, 8.373924812030076, 2.1447368421052637, 8.344421052631581
MCV2_0-MCV1-2019, Africa, 0.22297297297297297, 0.13017314189189189, 0.0777027027027027, 0.03726351351351323
LEaB-IMR-2019, Americas+Europe, 0.10451882532930329, 0.12247630642291069, 0.10272771372066111, 0.12016184680243296
LEaB-IMR-2019, Europe+Western Pacific, 0.09638419344005367, 0.1709278085357577, 0.03197880517929771, 0.1428566383682873
LEaB-IMR-2019, Europe, 0.12948244337475273, 0.1686748311504165, 0.09436919288033122, 0.09765439008918211
LEaB-IMR-2019, Africa+Western Pacific, 0.06858464868092091, 0.04363518202986428, 0.01727676405836037, 0.021298216758129797
LEaB-IMR-2019, Africa+South-East Asia, 0.07627150266800999, 0.043586297032386534, 3.731482518001009e-05, 0.003411517113238905
LEaB-IMR-2019, Europe+South-East Asia, 0.10347401022426217, 0.1373558714877421, 0.07220418672338529, 0.150658167346189
LEaB-IMR-2019, Americas+Western Pacific, 0.05858427553266909, 0.120777646531666, 0.08634650546662183, 0.12978976241200685
LEaB-IMR-2019, Americas, 0.0883988208515243, 0.12226195685727775, 0.08989141385872597, 0.14500005487474277
LEaB-IMR-2019, Africa+Americas, 0.056830478749207124, 0.07392066868166702, 0.020523153849024218, 0.08175678196947614
LEaB-IMR-2019, Africa, 0.08093585581551549, 0.044734759077228375, 0.042053807977909766, 0.006743659589288566
LEaB-IMR-2019, Eastern Mediterranean+Europe, 0.1014590096645397, 0.08952579787078922, 0.07108474196798392, 0.06160956718071436
LEaB-IMR-2019, Africa+Eastern Mediterranean, 0.07414455763274751, 0.04274485872083905, 0.027575655808052487, 0.016971898682934285
PCV3_0-UHCID-2019, Europe+Western Pacific, 0.07692307692307693, 0.1469430015239213, 0.05448717948717949, 0.12926085923659733
PCV3_0-UHCID-2019, Eastern Mediterranean+Europe, 0.07692307692307693, 0.07103536188049457, 0.07692307692307693, 0.046762001861117466
PCV3_0-UHCID-2019, Africa+Eastern Mediterranean, 0.07051282051282051, 0.05095168664848488, 0.04807692307692308, 0.04970392608337612
PCV3_0-UHCID-2019, Africa+Americas, 0.01282051282051282, 0.09690168286135357, 0.02564102564102564, 0.09147044231052895
PCV3_0-UHCID-2019, Europe, 0.08653846153846154, 0.15130448717948716, 0.08012820512820513, 0.15962454212454155
PCV3_0-UHCID-2019, Africa+South-East Asia, 0.10897435897435898, 0.34367175417175416, 0.05128205128205128, 0.11826800976800947
PCV3_0-UHCID-2019, Americas+Europe, 0.07692307692307693, 0.09211249182073708, 0.1282051282051282, 0.07283776845117347
PCV3_0-UHCID-2019, Africa+Western Pacific, 0.08974358974358974, 0.022551220770559155, 0.07051282051282051, 0.02383166199665655
