Query, Region, Mean (Baseline), Mean (MissForest), Mean (ProxyRep), Mean (Hybrid)
U5MR-WSH-2004, Europe+Western Pacific, 0.5722104666703679, 0.6530975831721938, 0.4984480201246514, 0.5626793531518657
U5MR-WSH-2004, Europe, 0.6962458042185062, 0.6907122630370888, 0.5918826592543573, 0.5354069998173
U5MR-WSH-2004, Eastern Mediterranean+Europe, 0.45388713706395695, 0.22804147991738868, 0.5102099488780293, 0.34162563003709534
U5MR-WSH-2004, Africa+Eastern Mediterranean, 0.8586854232725867, 0.615207030008456, 0.46881170174380965, 0.33726744288908656
U5MR-WSH-2004, Africa, 1.1133680381507438, 1.1165861538783466, 0.8462340426008955, 0.7714698693354273
U5MR-WSH-2004, Africa+South-East Asia, 0.8973622267540133, 0.6527328795681446, 0.6769189630692092, 0.3446413144314583
U5MR-WSH-2004, Americas, 0.5247341676188004, 0.5260739760504779, 0.5354471498884898, 0.4996535239421965
U5MR-WSH-2004, Americas+Europe, 0.6117328238650279, 0.597131776578359, 0.5297775789113943, 0.4964561540525294
U5MR-WSH-2004, Eastern Mediterranean+South-East Asia, 0.07849904181876399, 0.08290464801513045, 0.1600996719879082, 0.3034903495978271
U5MR-WSH-2004, Europe+South-East Asia, 0.5217798772784723, 0.5388841160377787, 0.5217798772784723, 0.5388841160377787
U5MR-WSH-2004, Americas+Western Pacific, 0.46772922137320777, 0.4917493522928917, 0.44970825194267994, 0.4635680090068479
IPV-AUD-2004, Europe, 0.6911451031355612, 0.6935975926667761, 0.7193746546171065, 0.7022580070281557
IPV-AUD-2004, Eastern Mediterranean, 0.6450618619138259, 0.648862036552887, 0.5949192700360723, 0.5897073419444536
IPV-AUD-2004, Africa, 0.9995608161484236, 0.9874457324687914, 0.5446011420661013, 0.41327230454980246
IPV-AUD-2004, Western Pacific, 0.5941753907827191, 0.5988347947520827, 0.35860751983783656, 0.3510252831990205
IPV-AUD-2004, Americas+Europe, 0.20311843373791857, 0.044680374526517894, 0.28019986156774535, 0.029180531427575103
IPV-AUD-2004, South-East Asia+Western Pacific, 0.4576174820161669, 0.20396375342490944, 0.436580723308531, 0.2583513045844329
IPV-AUD-2004, Africa+Eastern Mediterranean, 0.5011903076447117, 0.06803935289401478, 0.0962215093552698, 0.09637226915298115
IPV-AUD-2004, Africa+Western Pacific, 0.453136973772032, 0.27963775382874867, 0.14544579512026293, 0.1033604605761154
IPV-AUD-2004, Eastern Mediterranean+Western Pacific, 0.6173056049332223, 0.6190684533474041, 0.47535136797985056, 0.5515206140252558
IPV-AUD-2004, Europe+South-East Asia, 0.5937085424237178, 0.5936749350031092, 0.5615854713660479, 0.6240793564381073
IPV-AUD-2004, Americas+South-East Asia, 0.32712519843210375, 0.19503554155760014, 0.2513257121167295, 0.19831053270674162
IPV-AUD-2004, Africa+South-East Asia, 0.7758490359832787, 0.48688721949411523, 0.12132529657187878, 0.1465573447362476
IPV-AUD-2004, Americas, 0.48011890341878205, 0.4725420415425738, 0.4321573801695796, 0.38472130986818714
MCV2_0-MCV1-2019, Africa, 0.21329558936422638, 0.2081733954781784, 0.032639228138739595, 0.06097500117966502
LEaB-IMR-2019, Americas+Europe, 0.06257637268468066, 0.05647828611508448, 0.04877617393592181, 0.041711456640355825
LEaB-IMR-2019, Europe+Western Pacific, 0.05865321822851073, 0.07392984883877811, 0.00819348259341326, 0.03894954287745694
LEaB-IMR-2019, Europe, 0.08019523475046746, 0.0807223831703017, 0.030046855075422634, 0.03252618265403651
LEaB-IMR-2019, Africa+Western Pacific, 0.0790661447885057, 0.061024971889070384, 0.026887137635981804, 0.03611457131055594
LEaB-IMR-2019, Africa+South-East Asia, 0.094776730375162, 0.0627312373377706, 0.029476776695999882, 0.029203676336266648
LEaB-IMR-2019, Europe+South-East Asia, 0.06629222914890588, 0.06816250997993005, 0.03983621607616481, 0.051469540646084735
LEaB-IMR-2019, Americas+Western Pacific, 0.02479062874085222, 0.03257449735810765, 0.044642113819748794, 0.04470434643955023
LEaB-IMR-2019, Americas, 0.03588112713045883, 0.03685579772875622, 0.04251861038795242, 0.0478657936349327
LEaB-IMR-2019, Africa+Americas, 0.0543379675876767, 0.0016030043519321502, 0.019602476527948772, 0.004791813606589924
LEaB-IMR-2019, Africa, 0.11768328941104843, 0.11625347433048755, 0.06041254498591443, 0.06490861876254132
LEaB-IMR-2019, Eastern Mediterranean+Europe, 0.057754950135462724, 0.03904296256560171, 0.028987354741449818, 0.01423909380967268
LEaB-IMR-2019, Africa+Eastern Mediterranean, 0.07800753521868552, 0.04616070601604015, 0.02041651994753249, 0.016981195758756777
PCV3_0-UHCID-2019, Europe+Western Pacific, 0.04042105263157907, 0.06556540137908456, 0.006571428571428442, 0.057846482324060276
PCV3_0-UHCID-2019, Eastern Mediterranean+Europe, 0.05534545454545469, 0.0407993838862414, 0.024, 0.00973332993165741
PCV3_0-UHCID-2019, Africa+Eastern Mediterranean, 0.011199999999999875, 0.003213211919915125, 0.0034999999999998864, 0.02344197997709739
PCV3_0-UHCID-2019, Africa+Americas, 0.0019047619047618128, 0.016096760664150056, 0.034133333333333384, 0.019804776965746385
PCV3_0-UHCID-2019, Europe, 0.07550000000000007, 0.07856083571428281, 0.07057142857142856, 0.07282522448979262
PCV3_0-UHCID-2019, Africa+South-East Asia, 0.061913043478260765, 0.16692567826296562, 0.03399999999999995, 0.17474249624541968
PCV3_0-UHCID-2019, Americas+Europe, 0.05619047619047621, 0.05092635590955968, 0.02886956521739137, 0.01702892288369003
PCV3_0-UHCID-2019, Africa+Western Pacific, 0.02378947368421052, 0.026054194838583216, 0.030838709677419446, 0.030419198515033205
PCV3_0-UHCID-2019, Americas, 0.022608695652173993, 0.03561103105590115, 0.012, 0.017499428571430713
PCV3_0-UHCID-2019, Europe+South-East Asia, 0.0176521739130435, 0.008033127976296442, 0.06563636363636363, 0.007690630354731184
PCV3_0-UHCID-2019, Africa, 0.015999999999999945, 0.013220671428570427, 0.009846153846153982, 0.04310048351648277
NCD-AAP-2019, Eastern Mediterranean+South-East Asia, 0.656691993489049, 0.07258039435675356, 0.7769594451337818, 0.7934888071049464
NCD-AAP-2019, South-East Asia, 2.7734525759303663, 2.5747676023231487, 0.6747185356419533, 0.6816859237452293
TBI-TBNRC-2019, Europe+Western Pacific, 0.35148369650113803, 0.6091308533126195, 0.4942682776118496, 0.607065885391376
TBI-TBNRC-2019, Africa, 1.0209252316166255, 1.0188778404421022, 0.6856242275697804, 0.7640164569183661
TBI-TBNRC-2019, Americas+Europe, 0.7437765880015372, 0.7306435978129641, 0.715291273514706, 0.7089261496288131
TBI-TBNRC-2019, Europe, 0.7782190895194436, 0.7780395348705559, 0.756022507634994, 0.7542054949872395
TBI-TBNRC-2019, South-East Asia, 1.293635312587619, 1.2763582364858532, 0.16410424596588535, 1.1741704697588744
TBI-TBNRC-2019, Africa+Eastern Mediterranean, 0.5660136062299501, 0.20503570469438612, 0.31319070662687987, 0.059629223132265395
TBI-TBNRC-2019, Africa+South-East Asia, 1.0726461090421586, 1.1459296039675746, 0.660355856795964, 0.7051243212578542
DTP3-UHCID-2019, Americas+Western Pacific, 0.0064120325318610975, 0.008752891532407082, 0.003500622425705759, 0.003792964026670259
DTP3-UHCID-2019, Eastern Mediterranean+South-East Asia, 0.0024453184396747707, 0.0052529213802410355, 0.02149248494063974, 0.022735100921341216
DTP3-UHCID-2019, Africa+Western Pacific, 0.0476035424862843, 0.03363113050375711, 0.02285012490287661, 0.027593580341285128
