IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,false,,,,,,,,,,,,,446,,,,,,446,,,EN,2025-01-08T23:00:00.000Z
TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,CZE,Czechia,Year,2019,false,,,,,,,,,,,,,458,,,,,,458,,,EN,2025-01-08T23:00:00.000Z
TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,DEU,Germany,Year,2019,false,,,,,,,,,,,,,4628,,,,,,4628,,,EN,2025-01-08T23:00:00.000Z
TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,AUT,Austria,Year,2019,false,,,,,,,,,,,,,464,,,,,,464,,,EN,2025-01-08T23:00:00.000Z
TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,false,,,,,,,,,,,,,472,,,,,,472,,,EN,2025-01-08T23:00:00.000Z
TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,false,,,,,,,,,,,,,478,,,,,,478,,,EN,2025-01-08T23:00:00.000Z
TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2019,false,,,,,,,,,,,,,48,,,,,,48,,,EN,2025-01-08T23:00:00.000Z
TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2019,false,,,,,,,,,,,,,4803,,,,,,4803,,,EN,2025-01-08T23:00:00.000Z
TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,false,,,,,,,,,,,,,4823,,,,,,4823,,,EN,2025-01-08T23:00:00.000Z
TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,FRA,France,Year,2019,false,,,,,,,,,,,,,4869,,,,,,4869,,,EN,2025-01-08T23:00:00.000Z
