IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
PCV3,Pneumoccocal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),numeric,EUR,Europe,Country,SMR,San Marino,Year,2019,False,,,,,,,,,,,,,76,,,,,,76,,,EN,2025-07-13T22:00:00.000Z
PCV3,Pneumoccocal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,False,,,,,,,,,,,,,78,,,,,,78,,,EN,2025-07-13T22:00:00.000Z
PCV3,Pneumoccocal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2019,False,,,,,,,,,,,,,78,,,,,,78,,,EN,2025-07-13T22:00:00.000Z
PCV3,Pneumoccocal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,False,,,,,,,,,,,,,78,,,,,,78,,,EN,2025-07-13T22:00:00.000Z
PCV3,Pneumoccocal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,False,,,,,,,,,,,,,80,,,,,,80,,,EN,2025-07-13T22:00:00.000Z
PCV3,Pneumoccocal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2019,False,,,,,,,,,,,,,80,,,,,,80,,,EN,2025-07-13T22:00:00.000Z
PCV3,Pneumoccocal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),numeric,AMR,Americas,Country,PER,Peru,Year,2019,False,,,,,,,,,,,,,80,,,,,,80,,,EN,2025-07-13T22:00:00.000Z
PCV3,Pneumoccocal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,False,,,,,,,,,,,,,80,,,,,,80,,,EN,2025-07-13T22:00:00.000Z
PCV3,Pneumoccocal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2019,False,,,,,,,,,,,,,81,,,,,,81,,,EN,2025-07-13T22:00:00.000Z
PCV3,Pneumoccocal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),numeric,AFR,Africa,Country,NER,Niger,Year,2019,False,,,,,,,,,,,,,81,,,,,,81,,,EN,2025-07-13T22:00:00.000Z
