Region, p-Value Sample, p-Value Modified, p-Value Sample (Orig.), p-Value Modified (Orig.), Rep.Score, Imputation Delta, Mean (Sample))
Africa+Americas, 0.060704881889592, 0.8770778181178152, 0.0006783145095143883, 0.021757317815778388, 0.0006783145095143883, 5.359051198215923, 70.93939393939394
Americas+Western Pacific, 0.9998321571826392, 0.8664814380674911, 0.9535200947436833, 0.9752919533481376, 0.9535200947436833, 1.6814103308144013, 79.3
Eastern Mediterranean, 0.5115206697960579, 0.5749450911479792, 0.39507903630995767, 0.2500888341200165, 0.39507903630995767, 2.7540613764762583, 83.33333333333333
Europe, 0.17763141927328086, 0.33250597901270595, 0.0010491932586207398, 0.0074281705243745, 0.0010491932586207398, 10.550862405636366, 91.39622641509433
Eastern Mediterranean+Western Pacific, 0.8335694085410135, 0.8384035980278658, 0.7854845432626407, 0.6543439301886729, 0.7854845432626407, 2.1680616995590327, 82.2127659574468
South-East Asia, 0.9077574917391201, 0.3949701582594034, 0.9530286315151146, 0.7111509505191954, 0.9530286315151146, 4.4218609632534935, 85.36363636363636
Americas+Eastern Mediterranean, 0.9158324521523118, 0.9948717867888395, 0.9795690357948781, 0.9996040975885044, 0.9795690357948781, 0.8616306719280828, 79.89090909090909
Africa+Europe, 0.9973819416862311, 0.9753226138031841, 0.9998950943718329, 0.6944809779491479, 0.9998950943718329, 0.5941436582965025, 80.96470588235294
Africa+South-East Asia, 0.06365590033616253, 0.800813833357547, 0.0005005312105735849, 0.04664894663564745, 0.0005005312105735849, 5.801235583302045, 69.23255813953489
Africa+Western Pacific, 0.40422242688216936, 0.9816077630427338, 0.01306831061583047, 0.4884473570317608, 0.01306831061583047, 8.303183276893222, 71.58620689655173
Eastern Mediterranean+South-East Asia, 0.44090759588596473, 0.9056192123000243, 0.7186241624345542, 0.7296423934226166, 0.7186241624345542, 3.2068906894122193, 84.03125
Eastern Mediterranean+Europe, 0.567646933031585, 0.7024422730100757, 0.0075837467397011915, 0.011859951203395558, 0.0075837467397011915, 6.64623591197828, 89.10810810810811
Americas+Europe, 0.49735302457284847, 0.5615496416908881, 0.10202721663078729, 0.13909768240514297, 0.10202721663078729, 4.21260135814218, 86.06896551724138
Americas, 0.9404882657933167, 0.9981682983028455, 0.5975131955644478, 0.9164721964237099, 0.5975131955644478, 2.8610672999936497, 77.76470588235294
South-East Asia+Western Pacific, 0.4000214504652636, 0.9351235952581348, 0.9990174706348477, 0.9830779321557772, 0.9990174706348477, 3.962964100498155, 82.51351351351352
Western Pacific, 0.4536968205242451, 0.7570230848877231, 0.9736586982078416, 0.9647242264248118, 0.9736586982078416, 1.1328463415117795, 81.3076923076923
Americas+South-East Asia, 0.9988568711559322, 0.9891309685605789, 0.7423607511538153, 0.5600256231256011, 0.7423607511538153, 1.0304418354431846, 79.62222222222222
Africa, 0.003583892541478395, 0.8722641076472143, 2.05665267832833e-05, 0.07620957533640904, 2.05665267832833e-05, 17.441956024091333, 63.6875
Africa+Eastern Mediterranean, 0.0669597741371818, 0.9617726325182899, 0.005558448630144319, 0.429912088208367, 0.005558448630144319, 4.8774145434300635, 71.47169811320755
Europe+South-East Asia, 0.19680925065097787, 0.43597759461841046, 0.006495738239932547, 0.022013740359170364, 0.006495738239932547, 9.361815359549539, 90.359375
Europe+Western Pacific, 0.14667689226271918, 0.44785839991152554, 0.005830091162225437, 0.013233412377822051, 0.005830091162225437, 9.356867736228068, 88.07594936708861

Proxy-Score (PCC): (0.7487628485883734, 4.465265061326023e-33)
Proxy-Score Sample: 0.6190476190476191
Proxy-Score Modified Sample: 0.7142857142857143
Proxy-Score Total: 0.6666666666666666

Modified is Improvement (Proxy): 0.8095238095238095
Modified is Improvement (Original): 0.6666666666666666

Representativeness of Initial Sample: 0.44002680340560607

Avg. Mean (Sample): 80.39193885950858
