Proxy-Score (PCC),0.13765001174416103
Proxy-Score Sample,0.7142857142857143
Proxy-Score Modified Sample,0.41428571428571426
Proxy-Score Total,0.5642857142857142
Modified is Improvement (Proxy),0.8428571428571427
Modified is Improvement (Original),0.8428571428571429
Representativeness of Initial Sample,0.12326961676621187
Avg. Mean (Sample),11.770417110359116
