Region, p-Value Sample, p-Value Modified, p-Value Sample (Orig.), p-Value Modified (Orig.), Rep.Score, Imputation Delta, Mean (Sample))
Americas+Western Pacific, 0.04368649486306431, 0.15662391494662042, 0.9999959406893422, 0.9850227064655704, 0.9999959406893422, 0.5797306708202541, 89.1639344262295
Eastern Mediterranean+South-East Asia, 0.022518243788878567, 0.7334646849473854, 0.8869285533079175, 0.9202300909809188, 0.8869285533079175, 0.5440625020907106, 88.8125
Africa+Western Pacific, 4.364631735631619e-05, 0.6073985534648852, 0.16323970869207216, 0.9490766957928032, 0.16323970869207216, 3.05927300232392, 84.37837837837837
Africa+Eastern Mediterranean, 5.775596223500656e-09, 0.3410332716044826, 0.015825036479820365, 0.8448770662258649, 0.015825036479820365, 3.961231579811596, 82.91176470588235
Africa, 1.5131017550018555e-09, 0.4618973086250282, 0.0071653172709346125, 0.5305928736170069, 0.0071653172709346125, 6.987924957740489, 81.36170212765957
Americas, 0.0025972084185414968, 0.3662567038296476, 0.8584092883011717, 0.09559322203424048, 0.8584092883011717, 0.5714122345833346, 88.79411764705883
Europe+South-East Asia, 0.001011813343943846, 0.1737194915036644, 0.008480648963517967, 0.26618512920227677, 0.008480648963517967, 5.5883822079070455, 94.09375
Eastern Mediterranean, 0.12342800371302143, 0.7278569652959694, 0.6229648820965625, 0.982856101357208, 0.6229648820965625, 2.42234301751769, 86.38095238095238
Americas+South-East Asia, 0.12294747383340177, 0.20434737464314945, 0.8910707001947435, 0.7181047234196938, 0.8910707001947435, 2.6744069723472847, 89.93333333333334
Americas+Europe, 2.9457409478350627e-07, 0.003197046163419759, 0.18293121170091275, 0.9854652692770635, 0.18293121170091275, 2.996912844187463, 92.10344827586206
Eastern Mediterranean+Western Pacific, 0.7852384067591951, 0.9612256952714457, 0.5299334272342631, 0.3764629611170742, 0.5299334272342631, 1.2964932665944673, 88.20833333333333
Europe+Western Pacific, 0.00030802917777073, 0.06912593820393953, 0.030321240697427365, 0.15876208054579866, 0.030321240697427365, 5.333600940997584, 92.675
Africa+South-East Asia, 2.953496780477849e-09, 0.05780647705367459, 0.043327010916022646, 0.6633840005235638, 0.043327010916022646, 1.319844768833093, 83.65517241379311
Africa+Europe, 0.5661255959060794, 0.8158589187448582, 0.9963842406956117, 0.999882751982457, 0.9963842406956117, 0.416039591129703, 88.18
Europe, 1.233302832748251e-06, 0.004766151854376233, 0.006622041285541003, 0.31272788616612657, 0.006622041285541003, 5.7304029393555425, 94.22641509433963
South-East Asia+Western Pacific, 0.4076342180851984, 0.7206991779470502, 0.15683982840902133, 0.1477235837047265, 0.15683982840902133, 4.840762480244891, 90.73684210526316
Africa+Americas, 0.02597515823897567, 0.09159907217726826, 0.038591053635561146, 0.30488617442152155, 0.038591053635561146, 1.3169182550280993, 84.48148148148148
South-East Asia, 0.04380482167475663, 0.906740681998414, 0.5105851690817729, 0.7116800725048148, 0.5105851690817729, 5.093245456507844, 93.45454545454545
Western Pacific, 0.889116644172879, 0.9102273544590155, 0.4056023399825254, 0.5540150289648977, 0.4056023399825254, 1.391633503645977, 89.62962962962963
Americas+Eastern Mediterranean, 0.2067324404567219, 0.12156926427098691, 0.824579854556114, 0.3728796565050524, 0.824579854556114, 0.8559800268994451, 87.87272727272727
Eastern Mediterranean+Europe, 0.002569835304871093, 0.3656486995134173, 0.11813207974966966, 0.9839268983657731, 0.11813207974966966, 1.5748813604354126, 92.0

Proxy-Score (PCC): (0.5689379874573496, 6.027069092704042e-18)
Proxy-Score Sample: 0.6666666666666666
Proxy-Score Modified Sample: 0.9047619047619048
Proxy-Score Total: 0.7857142857142857

Modified is Improvement (Proxy): 0.9523809523809523
Modified is Improvement (Original): 0.7142857142857143

Representativeness of Initial Sample: 0.3951395035209774

Avg. Mean (Sample): 88.71685847906998
