Region, p-Value Sample, p-Value Modified, p-Value Sample (Orig.), p-Value Modified (Orig.), Rep.Score, Imputation Delta, Mean (Sample))
Americas+Western Pacific, 0.04368649486306431, 0.2611334194874777, 0.9999959406893422, 0.99892007641573, 0.9999959406893422, 0.7754699083555892, 89.1639344262295
Eastern Mediterranean+South-East Asia, 0.022518243788878567, 0.7334646849473854, 0.8869285533079175, 0.3458454989949509, 0.8869285533079175, 0.46538706052197654, 88.8125
Africa+Western Pacific, 4.364631735631619e-05, 0.6073985534648852, 0.16323970869207216, 0.9838633611554685, 0.16323970869207216, 2.9795787589831235, 84.37837837837837
Africa+Eastern Mediterranean, 5.775596223500656e-09, 0.3410332716044826, 0.015825036479820365, 0.9402044781159251, 0.015825036479820365, 4.230708986491976, 82.91176470588235
Africa, 1.5131017550018555e-09, 0.3856409231563587, 0.0071653172709346125, 0.9582087073161237, 0.0071653172709346125, 7.140655454194359, 81.36170212765957
Americas, 0.0025972084185414968, 0.3662567038296476, 0.8584092883011717, 0.720965269660629, 0.8584092883011717, 0.5555804331122545, 88.79411764705883
Europe+South-East Asia, 0.001011813343943846, 0.1737194915036644, 0.008480648963517967, 0.024587584094705628, 0.008480648963517967, 5.539549019757587, 94.09375
Eastern Mediterranean, 0.12342800371302143, 0.7278569652959694, 0.6229648820965625, 0.6311007699951167, 0.6229648820965625, 2.1284243667239764, 86.38095238095238
Americas+South-East Asia, 0.12294747383340177, 0.4805464741346501, 0.8910707001947435, 0.8907209399630434, 0.8910707001947435, 2.596063007602808, 89.93333333333334
Americas+Europe, 2.9457409478350627e-07, 0.003921594912898563, 0.18293121170091275, 0.509311667782506, 0.18293121170091275, 3.051712839329568, 92.10344827586206
Eastern Mediterranean+Western Pacific, 0.7852384067591951, 0.9612256952714457, 0.5299334272342631, 0.5914292314385491, 0.5299334272342631, 1.4519830857746285, 88.20833333333333
Europe+Western Pacific, 0.00030802917777073, 0.1578723741009418, 0.030321240697427365, 0.5705037959678242, 0.030321240697427365, 5.246291052828866, 92.675
Africa+South-East Asia, 2.953496780477849e-09, 0.05780647705367459, 0.043327010916022646, 0.9997381234343599, 0.043327010916022646, 1.207148625560194, 83.65517241379311
Africa+Europe, 0.5661255959060794, 0.7256542514239607, 0.9963842406956117, 0.8502250220117509, 0.9963842406956117, 0.5214764026472949, 88.18
Europe, 1.233302832748251e-06, 0.004766151854376233, 0.006622041285541003, 0.42633595874434727, 0.006622041285541003, 5.712242561997115, 94.22641509433963
South-East Asia+Western Pacific, 0.4076342180851984, 0.8743461819996499, 0.15683982840902133, 0.6442154572723914, 0.15683982840902133, 4.519939480736127, 90.73684210526316
Africa+Americas, 0.02597515823897567, 0.09159907217726826, 0.038591053635561146, 0.11474478617714379, 0.038591053635561146, 1.3873601987035755, 84.48148148148148
South-East Asia, 0.04380482167475663, 0.9662965900079302, 0.5105851690817729, 0.7116800725048148, 0.5105851690817729, 4.910556062568716, 93.45454545454545
Western Pacific, 0.889116644172879, 0.9102273544590155, 0.4056023399825254, 0.28186907745615286, 0.4056023399825254, 0.8796080406831237, 89.62962962962963
Americas+Eastern Mediterranean, 0.2067324404567219, 0.4064006107996053, 0.824579854556114, 0.5298301572638044, 0.824579854556114, 1.1832148522081667, 87.87272727272727
Eastern Mediterranean+Europe, 0.002569835304871093, 0.3656486995134173, 0.11813207974966966, 0.6887947555890616, 0.11813207974966966, 1.5669073865169025, 92.0

Proxy-Score (PCC): (0.5689379874573496, 6.027069092704042e-18)
Proxy-Score Sample: 0.6666666666666666
Proxy-Score Modified Sample: 0.8571428571428571
Proxy-Score Total: 0.7619047619047619

Modified is Improvement (Proxy): 1.0
Modified is Improvement (Original): 0.6666666666666666

Representativeness of Initial Sample: 0.3951395035209774

Avg. Mean (Sample): 88.71685847906998
