Region, p-Value Sample, p-Value Modified, p-Value Sample (Orig.), p-Value Modified (Orig.), Rep.Score, Imputation Delta, Mean (Sample))
Americas+Western Pacific, 0.04368649486306431, 0.2777336014174365, 0.9999959406893422, 0.9968881735701746, 0.9999959406893422, 0.7999600693072892, 89.1639344262295
Eastern Mediterranean+South-East Asia, 0.022518243788878567, 0.7334646849473854, 0.8869285533079175, 0.6581228301542594, 0.8869285533079175, 0.46441593244959734, 88.8125
Africa+Western Pacific, 4.364631735631619e-05, 0.5817026045166356, 0.16323970869207216, 0.9999866581972859, 0.16323970869207216, 3.120654623558906, 84.37837837837837
Africa+Eastern Mediterranean, 5.775596223500656e-09, 0.3410332716044826, 0.015825036479820365, 0.4465197326919974, 0.015825036479820365, 4.279543026612259, 82.91176470588235
Africa, 1.5131017550018555e-09, 0.5145651203234357, 0.0071653172709346125, 0.07919218095489022, 0.0071653172709346125, 7.039374425825571, 81.36170212765957
Americas, 0.0025972084185414968, 0.3662567038296476, 0.8584092883011717, 0.815131829622757, 0.8584092883011717, 0.5000473448768901, 88.79411764705883
Europe+South-East Asia, 0.001011813343943846, 0.13417720190189752, 0.008480648963517967, 0.1966646340597179, 0.008480648963517967, 5.588908229438971, 94.09375
Eastern Mediterranean, 0.12342800371302143, 0.7278569652959694, 0.6229648820965625, 0.6311007699951167, 0.6229648820965625, 1.7747834937083837, 86.38095238095238
Americas+South-East Asia, 0.12294747383340177, 0.5884720055461836, 0.8910707001947435, 0.9963122631894006, 0.8910707001947435, 2.556747161803841, 89.93333333333334
Americas+Europe, 2.9457409478350627e-07, 0.003921594912898563, 0.18293121170091275, 0.9959807570466301, 0.18293121170091275, 2.8940552287801324, 92.10344827586206
Eastern Mediterranean+Western Pacific, 0.7852384067591951, 0.9612256952714457, 0.5299334272342631, 0.5914292314385491, 0.5299334272342631, 1.5716383587023302, 88.20833333333333
Europe+Western Pacific, 0.00030802917777073, 0.12110805307273631, 0.030321240697427365, 0.2823316084166113, 0.030321240697427365, 5.2595821117578225, 92.675
Africa+South-East Asia, 2.953496780477849e-09, 0.05780647705367459, 0.043327010916022646, 0.9998978143023524, 0.043327010916022646, 1.2511210283333583, 83.65517241379311
Africa+Europe, 0.5661255959060794, 0.8158589187448582, 0.9963842406956117, 0.999882751982457, 0.9963842406956117, 0.5003957696799546, 88.18
Europe, 1.233302832748251e-06, 0.004766151854376233, 0.006622041285541003, 0.31272788616612657, 0.006622041285541003, 5.754066461367671, 94.22641509433963
South-East Asia+Western Pacific, 0.4076342180851984, 0.8743461819996499, 0.15683982840902133, 0.3485880094674384, 0.15683982840902133, 4.737633519085634, 90.73684210526316
Africa+Americas, 0.02597515823897567, 0.09159907217726826, 0.038591053635561146, 0.05291644990958333, 0.038591053635561146, 1.3852834805898766, 84.48148148148148
South-East Asia, 0.04380482167475663, 0.9994756348217321, 0.5105851690817729, 0.7048827461198596, 0.5105851690817729, 4.946749244386837, 93.45454545454545
Western Pacific, 0.889116644172879, 0.9102273544590155, 0.4056023399825254, 0.5540150289648977, 0.4056023399825254, 1.5440563431522492, 89.62962962962963
Americas+Eastern Mediterranean, 0.2067324404567219, 0.4064006107996053, 0.824579854556114, 0.9647488347168593, 0.824579854556114, 1.0872253069097724, 87.87272727272727
Eastern Mediterranean+Europe, 0.002569835304871093, 0.3656486995134173, 0.11813207974966966, 0.6698324386918149, 0.11813207974966966, 1.6734388631126649, 92.0

Proxy-Score (PCC): (0.5689379874573496, 6.027069092704042e-18)
Proxy-Score Sample: 0.6666666666666666
Proxy-Score Modified Sample: 0.9047619047619048
Proxy-Score Total: 0.7857142857142857

Modified is Improvement (Proxy): 1.0
Modified is Improvement (Original): 0.8571428571428571

Representativeness of Initial Sample: 0.3951395035209774

Avg. Mean (Sample): 88.71685847906998
