Region, p-Value Sample, p-Value Modified, p-Value Sample (Orig.), p-Value Modified (Orig.), Rep.Score, Imputation Delta, Mean (Sample))
Americas+Western Pacific, 0.04368649486306431, 0.1318854366103781, 0.9999959406893422, 0.8821353153812435, 0.9999959406893422, 0.6162262483331347, 89.1639344262295
Eastern Mediterranean+South-East Asia, 0.022518243788878567, 0.7334646849473854, 0.8869285533079175, 0.9430613233158375, 0.8869285533079175, 0.5230904362955471, 88.8125
Africa+Western Pacific, 4.364631735631619e-05, 0.6073985534648852, 0.16323970869207216, 0.5709268048191413, 0.16323970869207216, 3.0328475373370622, 84.37837837837837
Africa+Eastern Mediterranean, 5.775596223500656e-09, 0.3410332716044826, 0.015825036479820365, 0.8997669925332776, 0.015825036479820365, 3.6941806322263915, 82.91176470588235
Africa, 1.5131017550018555e-09, 0.4618973086250282, 0.0071653172709346125, 0.2888664654398656, 0.0071653172709346125, 7.19226671306032, 81.36170212765957
Americas, 0.0025972084185414968, 0.3662567038296476, 0.8584092883011717, 0.09753119297028567, 0.8584092883011717, 0.33247381546513566, 88.79411764705883
Europe+South-East Asia, 0.001011813343943846, 0.1737194915036644, 0.008480648963517967, 0.10224874143727236, 0.008480648963517967, 5.517402256504553, 94.09375
Eastern Mediterranean, 0.12342800371302143, 0.7278569652959694, 0.6229648820965625, 0.23754759210897347, 0.6229648820965625, 2.426182303231883, 86.38095238095238
Americas+South-East Asia, 0.12294747383340177, 0.5884720055461836, 0.8910707001947435, 0.9963122631894006, 0.8910707001947435, 2.5869831688562215, 89.93333333333334
Americas+Europe, 2.9457409478350627e-07, 0.003921594912898563, 0.18293121170091275, 0.6802491484381381, 0.18293121170091275, 2.89161369703217, 92.10344827586206
Eastern Mediterranean+Western Pacific, 0.7852384067591951, 0.9612256952714457, 0.5299334272342631, 0.3764629611170742, 0.5299334272342631, 0.849340125996406, 88.20833333333333
Europe+Western Pacific, 0.00030802917777073, 0.043357734273722026, 0.030321240697427365, 0.21290933859030525, 0.030321240697427365, 5.383927876630182, 92.675
Africa+South-East Asia, 2.953496780477849e-09, 0.05780647705367459, 0.043327010916022646, 0.945696007952326, 0.043327010916022646, 1.209272132278116, 83.65517241379311
Africa+Europe, 0.5661255959060794, 0.8158589187448582, 0.9963842406956117, 0.5534148753969799, 0.9963842406956117, 0.41356707418309213, 88.18
Europe, 1.233302832748251e-06, 0.004027562166494025, 0.006622041285541003, 0.13447391204580295, 0.006622041285541003, 5.693807027405953, 94.22641509433963
South-East Asia+Western Pacific, 0.4076342180851984, 0.8743461819996499, 0.15683982840902133, 0.3485880094674384, 0.15683982840902133, 4.60385916010452, 90.73684210526316
Africa+Americas, 0.02597515823897567, 0.09159907217726826, 0.038591053635561146, 0.0950731977018534, 0.038591053635561146, 1.2679093605441523, 84.48148148148148
South-East Asia, 0.04380482167475663, 0.9532295392383757, 0.5105851690817729, 0.9878619171697227, 0.5105851690817729, 5.206995456508068, 93.45454545454545
Western Pacific, 0.889116644172879, 0.9102273544590155, 0.4056023399825254, 0.28186907745615286, 0.4056023399825254, 0.8479066517942186, 89.62962962962963
Americas+Eastern Mediterranean, 0.2067324404567219, 0.2403917519142369, 0.824579854556114, 0.9403746367601299, 0.824579854556114, 0.8697924606137519, 87.87272727272727
Eastern Mediterranean+Europe, 0.002569835304871093, 0.3656486995134173, 0.11813207974966966, 0.8239212456272933, 0.11813207974966966, 1.680522085691365, 92.0

Proxy-Score (PCC): (0.5689379874573496, 6.027069092704042e-18)
Proxy-Score Sample: 0.6666666666666666
Proxy-Score Modified Sample: 0.8571428571428571
Proxy-Score Total: 0.7619047619047619

Modified is Improvement (Proxy): 1.0
Modified is Improvement (Original): 0.7142857142857143

Representativeness of Initial Sample: 0.3951395035209774

Avg. Mean (Sample): 88.71685847906998
