,Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,IndicatorCoder,Indicatorr,ValueTyper,ParentLocationCoder,ParentLocationr,Location typer,SpatialDimValueCoder,Period typer,Periodr,IsLatestYearr,Dim1 typer,Dim1r,Dim1ValueCoder,Dim2 typer,Dim2r,Dim2ValueCoder,Dim3 typer,Dim3r,Dim3ValueCoder,DataSourceDimValueCoder,DataSourcer,FactValueNumericPrefixr,FactValueNumericr,FactValueUoMr,FactValueNumericLowPrefixr,FactValueNumericLowr,FactValueNumericHighPrefixr,FactValueNumericHighr,Valuer,FactValueTranslationIDr,FactCommentsr,Languager,DateModifiedr
91,Lithuania,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,LTU,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,34842,,,29759,,44549,34 800 [29 800-44 500],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,LTU,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,3177.0,,,2040.0,,4191.0,3177 [2040-4191],,,EN,2024-10-02T22:00:00.000Z
93,Norway,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,NOR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,35175,,,27715,,44006,35 200 [27 700-44 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,NOR,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,972.9,,,607.3,,1415.0,973 [607-1415],,,EN,2024-10-02T22:00:00.000Z
94,Poland,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,POL,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,359704,,,320423,,423918,360 000 [320 000-424 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,POL,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,35974.0,,,26549.0,,44522.0,35 974 [26 549-44 522],,,EN,2024-10-02T22:00:00.000Z
95,Luxembourg,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,LUX,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,3667,,,2814,,4701,3670 [2810-4700],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,LUX,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,157.4,,,102.3,,210.8,157 [102-211],,,EN,2024-10-02T22:00:00.000Z
100,Israel,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,ISR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,38280,,,27571,,51129,38 300 [27 600-51 100],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,ISR,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,2054.0,,,1599.0,,2545.0,2054 [1599-2545],,,EN,2024-10-02T22:00:00.000Z
101,Spain,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,ESP,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,382016,,,277986,,511101,382 000 [278 000-511 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,ESP,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,13911.0,,,9622.0,,18429.0,13 911 [9622-18 429],,,EN,2024-10-02T22:00:00.000Z
105,Bosnia and Herzegovina,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,BIH,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,41920,,,25817,,48139,41 900 [25 800-48 100],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,BIH,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,3766.0,,,2882.0,,4653.0,3766 [2882-4653],,,EN,2024-10-02T22:00:00.000Z
107,Georgia,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,GEO,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,42405,,,33405,,49213,42 400 [33 400-49 200],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,GEO,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,5221.0,,,3699.0,,6701.0,5221 [3699-6701],,,EN,2024-10-02T22:00:00.000Z
108,Dominican Republic,NCD_DTH_TOT,Total NCD Deaths,numeric,AMR,Americas,Country,DOM,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,42729,,,27165,,67993,42 700 [27 200-68 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,DOM,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,2741.0,,,776.0,,4267.0,2741 [776-4267],,,EN,2024-10-02T22:00:00.000Z
109,Guyana,NCD_DTH_TOT,Total NCD Deaths,numeric,AMR,Americas,Country,GUY,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,4245,,,3007,,5842,4250 [3010-5840],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,GUY,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,360.1,,,182.7,,531.0,360 [183-531],,,EN,2024-10-02T22:00:00.000Z
111,Türkiye,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,TUR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,426597,,,256157,,555640,427 000 [256 000-556 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,TUR,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,35337.0,,,27096.0,,43285.0,35 337 [27 096-43 285],,,EN,2024-10-02T22:00:00.000Z
112,Bolivia (Plurinational State of),NCD_DTH_TOT,Total NCD Deaths,numeric,AMR,Americas,Country,BOL,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,44489,,,21033,,64906,44 500 [21 000-64 900],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,BOL,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,5956.0,,,4285.0,,7618.0,5956 [4285-7618],,,EN,2024-10-02T22:00:00.000Z
114,Croatia,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,HRV,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,46377,,,39056,,59826,46 400 [39 100-59 800],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,HRV,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,3625.0,,,2613.0,,4576.0,3625 [2613-4576],,,EN,2024-10-02T22:00:00.000Z
115,Slovakia,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,SVK,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,46520,,,33772,,63900,46 500 [33 800-63 900],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,SVK,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,3158.0,,,2302.0,,3955.0,3158 [2302-3955],,,EN,2024-10-02T22:00:00.000Z
116,Azerbaijan,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,AZE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,46759,,,32820,,62193,46 800 [32 800-62 200],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,AZE,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,10025.0,,,6727.0,,13059.0,10 025 [6727-13 059],,,EN,2024-10-02T22:00:00.000Z
119,Denmark,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,DNK,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,47857,,,36524,,62277,47 900 [36 500-62 300],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,DNK,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,1871.0,,,1280.0,,2588.0,1871 [1280-2588],,,EN,2024-10-02T22:00:00.000Z
122,France,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,FRA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,498892,,,361795,,663153,499 000 [362 000-663 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,FRA,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,18918.0,,,13629.0,,24472.0,18 918 [13 629-24 472],,,EN,2024-10-02T22:00:00.000Z
123,Finland,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,FIN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,50487,,,37484,,66394,50 500 [37 500-66 400],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,FIN,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,1185.0,,,642.1,,1703.0,1185 [642-1703],,,EN,2024-10-02T22:00:00.000Z
124,Guatemala,NCD_DTH_TOT,Total NCD Deaths,numeric,AMR,Americas,Country,GTM,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,50923,,,43318,,71746,50 900 [43 300-71 700],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,GTM,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,4792.0,,,3468.0,,6134.0,4792 [3468-6134],,,EN,2024-10-02T22:00:00.000Z
129,Mexico,NCD_DTH_TOT,Total NCD Deaths,numeric,AMR,Americas,Country,MEX,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,527154,,,493652,,664937,527 000 [494 000-665 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,MEX,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,36775.0,,,26702.0,,46935.0,36 775 [26 702-46 935],,,EN,2024-10-02T22:00:00.000Z
132,United Kingdom of Great Britain and Northern Ireland,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,GBR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,536015,,,445831,,639491,536 000 [446 000-639 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,GBR,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,22333.0,,,15674.0,,29998.0,22 333 [15 674-29 998],,,EN,2024-10-02T22:00:00.000Z
134,Haiti,NCD_DTH_TOT,Total NCD Deaths,numeric,AMR,Americas,Country,HTI,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,56783,,,29868,,102191,56 800 [29 900-102 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,HTI,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,3809.0,,,1667.0,,5868.0,3809 [1667-5868],,,EN,2024-10-02T22:00:00.000Z
137,Italy,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,ITA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,579166,,,429756,,734114,579 000 [430 000-734 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,ITA,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,32739.0,,,23731.0,,41754.0,32 739 [23 731-41 754],,,EN,2024-10-02T22:00:00.000Z
138,Ukraine,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,UKR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,579829,,,434624,,729258,580 000 [435 000-729 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,UKR,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,60208.0,,,36443.0,,80785.0,60 208 [36 443-80 785],,,EN,2024-10-02T22:00:00.000Z
143,Ecuador,NCD_DTH_TOT,Total NCD Deaths,numeric,AMR,Americas,Country,ECU,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,60117,,,47246,,81268,60 100 [47 200-81 300],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,ECU,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,3769.0,,,2743.0,,4847.0,3769 [2743-4847],,,EN,2024-10-02T22:00:00.000Z
145,Antigua and Barbuda,NCD_DTH_TOT,Total NCD Deaths,numeric,AMR,Americas,Country,ATG,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,598,,,471,,763,600 [470-760],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,ATG,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,20.94,,,12.05,,30.49,21 [12-30],,,EN,2024-10-02T22:00:00.000Z
146,Switzerland,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,CHE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,61225,,,43665,,82621,61 200 [43 700-82 600],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,CHE,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,2461.0,,,1626.0,,3224.0,2461 [1626-3224],,,EN,2024-10-02T22:00:00.000Z
148,Montenegro,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,MNE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,6518,,,4689,,8692,6520 [4690-8690],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,MNE,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,703.1,,,509.3,,911.0,703 [509-911],,,EN,2024-10-02T22:00:00.000Z
152,Cyprus,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,CYP,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,6798,,,4279,,10037,6800 [4280-10 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,CYP,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,336.7,,,242.4,,432.2,337 [242-432],,,EN,2024-10-02T22:00:00.000Z
159,Austria,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,AUT,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,75901,,,57289,,98584,75 900 [57 300-98 600],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,AUT,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,4289.0,,,2928.0,,5560.0,4289 [2928-5560],,,EN,2024-10-02T22:00:00.000Z
162,Saint Vincent and the Grenadines,NCD_DTH_TOT,Total NCD Deaths,numeric,AMR,Americas,Country,VCT,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,770,,,622,,982,770 [620-980],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,VCT,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,35.87,,,21.58,,50.14,36 [22-50],,,EN,2024-10-02T22:00:00.000Z
163,Sweden,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,SWE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,79492,,,60544,,102669,79 500 [60 500-103 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,SWE,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,2253.0,,,1370.0,,3157.0,2253 [1370-3157],,,EN,2024-10-02T22:00:00.000Z
167,Trinidad and Tobago,NCD_DTH_TOT,Total NCD Deaths,numeric,AMR,Americas,Country,TTO,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,8561,,,7151,,12113,8560 [7150-12 100],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,TTO,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,354.9,,,227.1,,473.4,355 [227-473],,,EN,2024-10-02T22:00:00.000Z
169,Saint Lucia,NCD_DTH_TOT,Total NCD Deaths,numeric,AMR,Americas,Country,LCA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,864,,,681,,1164,860 [680-1160],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,LCA,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,48.06,,,29.04,,69.5,48 [29-69],,,EN,2024-10-02T22:00:00.000Z
170,Germany,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,DEU,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,859642,,,640798,,1142141,860 000 [641 000-1 140 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,DEU,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,37210.0,,,25256.0,,48191.0,37 210 [25 256-48 191],,,EN,2024-10-02T22:00:00.000Z
176,Cuba,NCD_DTH_TOT,Total NCD Deaths,numeric,AMR,Americas,Country,CUB,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,90262,,,73068,,112982,90 300 [73 100-113 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,CUB,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,6851.0,,,4357.0,,9602.0,6851 [4357-9602],,,EN,2024-10-02T22:00:00.000Z
178,Belgium,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,BEL,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,92496,,,67573,,124272,92 500 [67 600-124 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,BEL,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,4884.0,,,3492.0,,6365.0,4884 [3492-6365],,,EN,2024-10-02T22:00:00.000Z
179,Chile,NCD_DTH_TOT,Total NCD Deaths,numeric,AMR,Americas,Country,CHL,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,94454,,,69856,,119006,94 500 [69 900-119 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,CHL,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,5169.0,,,3971.0,,6441.0,5169 [3971-6441],,,EN,2024-10-02T22:00:00.000Z
181,Serbia,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,SRB,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,96520,,,74195,,136136,96 500 [74 200-136 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,SRB,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,8487.0,,,6427.0,,10465.0,8487 [6427-10 465],,,EN,2024-10-02T22:00:00.000Z
