Query, Region, Mean (Baseline), Mean (MissForest), Mean (ProxyRep), Mean (Hybrid)
U5MR-WSH-2004, Europe+Western Pacific, 0.8162576421118954, 0.9304066883133464, 0.7580024460129585, 0.9426658228779846
U5MR-WSH-2004, Europe, 0.8812076148846948, 0.9748172209460733, 0.8208862798013024, 0.9807109990672128
U5MR-WSH-2004, Eastern Mediterranean+Europe, 0.4691985956454124, 0.7063955858485785, 0.4691985956454124, 0.7063955858485785
U5MR-WSH-2004, Africa+Eastern Mediterranean, 0.018529166551727788, 0.4283576388149414, 0.227112795344777, 0.3201940809699142
U5MR-WSH-2004, Africa, 0.25758710451554573, 0.8005358862716808, 0.46578277357608433, 0.9071195137836194
U5MR-WSH-2004, Africa+South-East Asia, 0.13570119811834347, 0.4318580772423522, 0.27337007996123613, 0.6404966161088969
U5MR-WSH-2004, Americas, 0.8871905789569733, 0.977216707153335, 0.8394771827880664, 0.984437234438943
U5MR-WSH-2004, Americas+Europe, 0.8770194375741701, 0.943668431501835, 0.8332444405885916, 0.953873861017098
U5MR-WSH-2004, Eastern Mediterranean+South-East Asia, 0.34057812499262596, 0.9019963196917201, 0.6877505630413342, 0.9304865928287754
U5MR-WSH-2004, Europe+South-East Asia, 0.7354567147018399, 0.8537148152516605, 0.7354567147018399, 0.8537148152516605
U5MR-WSH-2004, Americas+Western Pacific, 0.8415572080827217, 0.9432052644037995, 0.8050072951100794, 0.9510788948515918
IPV-AUD-2004, Europe, 0.8799970087032815, 0.9687550479964089, 0.9598554611055311, 0.9940735389083806
IPV-AUD-2004, Eastern Mediterranean, 0.7779149522001545, 0.9769520861089162, 0.6694920110430771, 0.9784160806577973
IPV-AUD-2004, Africa, 0.03782821834028452, 0.7698757945350184, 0.24442154363624405, 0.9793113633139519
IPV-AUD-2004, Western Pacific, 0.7333655045777803, 0.9669037645029838, 0.6374745959885599, 0.9757731540533516
IPV-AUD-2004, Americas+Europe, 0.09175105431296203, 0.42947911862749344, 0.018269876821613202, 0.5554728339004679
IPV-AUD-2004, South-East Asia+Western Pacific, 0.7392121373220245, 0.9416435072410947, 0.6917124833816026, 0.9500928265645906
IPV-AUD-2004, Africa+Eastern Mediterranean, 0.1965868966302563, 0.20039104355360932, 0.09948580269048633, 0.596277846982131
IPV-AUD-2004, Africa+Western Pacific, 0.18235242365650456, 0.21364908343857558, 0.18235242365650456, 0.21364908343857558
IPV-AUD-2004, Eastern Mediterranean+Western Pacific, 0.758723681654629, 0.9431489298911299, 0.6584638959615164, 0.9482152443471636
IPV-AUD-2004, Europe+South-East Asia, 0.8408816920675738, 0.9244738569617025, 0.8708580835752405, 0.9189076215080231
IPV-AUD-2004, Americas+South-East Asia, 0.14411898517691923, 0.6504799854115874, 0.20538033654336446, 0.750107368714405
IPV-AUD-2004, Africa+South-East Asia, 0.027435619673232173, 0.4866584126853683, 0.13078577084444612, 0.48737546539901
IPV-AUD-2004, Americas, 0.386600266539193, 0.7450858037592301, 0.7305616936150975, 0.8169668402802064
MCV2_0-MCV1-2019, Africa, 0.5782295265470533, 0.7567661320003424, 0.5987591619280016, 0.9675899740897055
LEaB-IMR-2019, Americas+Europe, 0.6925282407889389, 0.8521787026898532, 0.6123101992844785, 0.9136255094223682
LEaB-IMR-2019, Europe+Western Pacific, 0.4452739272453549, 0.8005144294842961, 0.22970747526051874, 0.8616146856592144
LEaB-IMR-2019, Europe, 0.7342695945993439, 0.9372255673720427, 0.5716653272087595, 0.9972764675829957
LEaB-IMR-2019, Africa+Western Pacific, 0.06210520546981914, 0.4114415379842429, 0.03929649530406416, 0.5069337593771137
LEaB-IMR-2019, Africa+South-East Asia, 0.35241026429351696, 0.5398888541863703, 0.6098339684107653, 0.7748245347557459
LEaB-IMR-2019, Europe+South-East Asia, 0.6653883013282386, 0.8431775200195732, 0.5396862732167627, 0.8858095476101279
LEaB-IMR-2019, Americas+Western Pacific, 0.48397680742575, 0.8605972183160536, 0.3747520389675306, 0.9109200861719544
LEaB-IMR-2019, Americas, 0.7404030171095154, 0.9682251427607926, 0.6559092326538987, 0.9903335722217618
LEaB-IMR-2019, Africa+Americas, 0.0372900704456091, 0.4246371699315994, 0.13615814063495377, 0.6604568660888454
LEaB-IMR-2019, Africa, 0.5163002564530842, 0.8933511430885116, 0.5388089499053533, 0.966348923741501
LEaB-IMR-2019, Eastern Mediterranean+Europe, 0.44097389883404214, 0.7324837372104985, 0.23423990945844922, 0.7702943571992199
LEaB-IMR-2019, Africa+Eastern Mediterranean, 0.06159179512410605, 0.42965025089204834, 0.01024645842381419, 0.5078873907510328
PCV3_0-UHCID-2019, Europe+Western Pacific, 0.416023357004711, 0.8264335073437336, 0.06715885397630979, 0.8395242508179012
PCV3_0-UHCID-2019, Eastern Mediterranean+Europe, 0.5220156832888267, 0.8510916959238256, 0.35590011277842193, 0.8701782105683268
PCV3_0-UHCID-2019, Africa+Eastern Mediterranean, 0.2538489117230385, 0.7589976202755151, 0.1939879090090615, 0.8948502098988973
PCV3_0-UHCID-2019, Africa+Americas, 0.3412197383796631, 0.7802505646956222, 0.37664100672778356, 0.8538065928410001
PCV3_0-UHCID-2019, Europe, 0.7824481954247627, 0.9535405505763236, 0.7178189906331256, 0.9876132705178114
PCV3_0-UHCID-2019, Africa+South-East Asia, 0.5290901587206451, 0.09781520843167148, 0.6577194480122798, 0.8003540442967505
PCV3_0-UHCID-2019, Americas+Europe, 0.5884581323583451, 0.8930665055969101, 0.1612494927880877, 0.9284632988063118
PCV3_0-UHCID-2019, Africa+Western Pacific, 0.19851063233410157, 0.724700516732534, 0.32317485404996826, 0.871390918008757
PCV3_0-UHCID-2019, Americas, 0.2682775523021077, 0.9654148798057248, 0.44330273696521616, 0.9839694891748018
PCV3_0-UHCID-2019, Europe+South-East Asia, 0.37153883977155455, 0.18538060801779102, 1.5428401365871989, 0.31433697005462197
PCV3_0-UHCID-2019, Africa, 0.3782246073840951, 0.8739341597767523, 0.6008896964380817, 0.9767205143984596
NCD-AAP-2019, Eastern Mediterranean+South-East Asia, 0.5519229260984337, 0.6622738584727068, 0.9965600206637778, 0.9995776049459117
NCD-AAP-2019, South-East Asia, 3.223614721936029, 0.7673092138650727, 0.9909533422283955, 0.9997555623313548
TBI-TBNRC-2019, Europe+Western Pacific, 0.21652250628400901, 0.6644768066160673, 0.2041483358611363, 0.6971797643127098
TBI-TBNRC-2019, Africa, 0.26329595338198863, 0.7035078296126662, 0.3839850931786191, 0.7818302021805598
TBI-TBNRC-2019, Americas+Europe, 0.9519918209225184, 0.9784736168809776, 0.9446514223140688, 0.9806399289020532
TBI-TBNRC-2019, Europe, 0.9642745525516718, 0.9909257416322874, 0.9595766614245665, 0.9922118807392164
TBI-TBNRC-2019, South-East Asia, 0.1655616379095073, 0.9421552494556498, 0.8371647662240779, 0.993894241903428
TBI-TBNRC-2019, Africa+Eastern Mediterranean, 0.21384317219479376, 0.37506254792568755, 0.05109586545543067, 0.5220124765855746
TBI-TBNRC-2019, Africa+South-East Asia, 0.23053225157214066, 0.6306885747465736, 0.4105902617653744, 0.7378621136113257
DTP3-UHCID-2019, Americas+Western Pacific, 0.0019076516616004567, 0.7877006170474392, 0.13038811421190072, 0.8203947718127881
DTP3-UHCID-2019, Eastern Mediterranean+South-East Asia, 0.0028329947192773483, 0.8251668173431687, 0.030596795340043798, 0.92643939606891
DTP3-UHCID-2019, Africa+Western Pacific, 0.46733203998656714, 0.4570158703024836, 0.3122692452853302, 0.6712593306232487
DTP3-UHCID-2019, Africa+Eastern Mediterranean, 0.37635651094453393, 0.5635334642303381, 0.32543821822334784, 0.867803439285168
DTP3-UHCID-2019, Africa, 0.37732290773536115, 0.7346229522447184, 0.061248042533446095, 0.9416425180700111
DTP3-UHCID-2019, Americas, 0.2667972849317198, 0.9164680249666575, 0.15674608135855847, 0.9764123206247874
DTP3-UHCID-2019, Europe+South-East Asia, 0.8149696602143811, 0.9526681080810351, 0.8339288285184244, 0.96426500454399
DTP3-UHCID-2019, Americas+Europe, 0.5597991249953956, 0.8245080828630779, 0.22657936373097468, 0.9045702133645526
DTP3-UHCID-2019, Europe+Western Pacific, 0.3932224515140709, 0.867027836285816, 0.02091284161632455, 0.8833622163799496
DTP3-UHCID-2019, Africa+South-East Asia, 0.30239447584784257, 0.4950398996558121, 0.05591611251152725, 0.8582015793473091
DTP3-UHCID-2019, Europe, 0.8165967827707695, 0.9646376807406459, 0.7232404899592154, 0.9880504777754483
DTP3-UHCID-2019, Africa+Americas, 0.18633374901905603, 0.5583983408382295, 0.01612386855191377, 0.698221576056504
DTP3-UHCID-2019, South-East Asia, 0.7916679204341501, 0.9929049925504244, 0.8897811239831241, 0.9988946755088175
DTP3-UHCID-2019, Eastern Mediterranean+Europe, 0.42225218749890386, 0.7427597541427037, 0.2346944769376496, 0.7205452777209432
PHD-MDD-2010, Africa+Eastern Mediterranean, 0.4811258929094554, 0.7574831101315835, 0.20417761952598662, 0.5763224091941636
