Query, Region, Mean (Baseline), Mean (MissForest), Mean (ProxyRep), Mean (Hybrid)
U5MR-WSH-2004, Europe+Western Pacific, 0.8162576421118954, 0.9304066883133464, 0.771031184514225, 0.9426658228779846
U5MR-WSH-2004, Europe, 0.8812076148846948, 0.9748172209460733, 0.8254774960159179, 0.9807109990672128
U5MR-WSH-2004, Eastern Mediterranean+Europe, 0.4691985956454124, 0.7063955858485785, 0.5580920471714232, 0.8077593220396317
U5MR-WSH-2004, Africa+Eastern Mediterranean, 0.018529166551727788, 0.4283576388149414, 0.04794353342616433, 0.3201940809699142
U5MR-WSH-2004, Africa, 0.25758710451554573, 0.8005358862716808, 0.10509298320677579, 0.9071195137836194
U5MR-WSH-2004, Africa+South-East Asia, 0.13570119811834347, 0.4318580772423522, 0.38150376491413623, 0.6404966161088969
U5MR-WSH-2004, Americas, 0.8871905789569733, 0.977216707153335, 0.8704059248163227, 0.984437234438943
U5MR-WSH-2004, Americas+Europe, 0.8770194375741701, 0.943668431501835, 0.8286296426596962, 0.953873861017098
U5MR-WSH-2004, Eastern Mediterranean+South-East Asia, 0.34057812499262596, 0.9019963196917201, 0.6877505630413342, 0.9304865928287754
U5MR-WSH-2004, Europe+South-East Asia, 0.7354567147018399, 0.8537148152516605, 0.7354567147018399, 0.8537148152516605
U5MR-WSH-2004, Americas+Western Pacific, 0.8415572080827217, 0.9432052644037995, 0.811068577642019, 0.9510788948515918
IPV-AUD-2004, Europe, 0.8799970087032815, 0.9687550479964089, 0.8449194062330223, 0.9940735389083806
IPV-AUD-2004, Eastern Mediterranean, 0.7779149522001545, 0.9769520861089162, 0.6672973284863569, 0.9784160806577973
IPV-AUD-2004, Africa, 0.03782821834028452, 0.7698757945350184, 0.7590713078679537, 0.9793113633139519
IPV-AUD-2004, Western Pacific, 0.7333655045777803, 0.9669037645029838, 0.6438535806553511, 0.9757731540533516
IPV-AUD-2004, Americas+Europe, 0.09175105431296203, 0.42947911862749344, 0.00496784895063836, 0.5554728339004679
IPV-AUD-2004, South-East Asia+Western Pacific, 0.7392121373220245, 0.9416435072410947, 0.7198835077673217, 0.9500928265645906
IPV-AUD-2004, Africa+Eastern Mediterranean, 0.1965868966302563, 0.20039104355360932, 0.16708306606456663, 0.596277846982131
IPV-AUD-2004, Africa+Western Pacific, 0.18235242365650456, 0.21364908343857558, 0.36058600361733767, 0.1645372532282257
IPV-AUD-2004, Eastern Mediterranean+Western Pacific, 0.758723681654629, 0.9431489298911299, 0.6524769601221033, 0.9482152443471636
IPV-AUD-2004, Europe+South-East Asia, 0.8408816920675738, 0.9244738569617025, 0.8709913655715108, 0.9189076215080231
IPV-AUD-2004, Americas+South-East Asia, 0.14411898517691923, 0.6504799854115874, 0.2288407128281674, 0.750107368714405
IPV-AUD-2004, Africa+South-East Asia, 0.027435619673232173, 0.4866584126853683, 0.40209450132654695, 0.48737546539901
IPV-AUD-2004, Americas, 0.386600266539193, 0.7450858037592301, 0.7305616936150975, 0.8169668402802064
MCV2_0-MCV1-2019, Africa, 0.5782295265470533, 0.7567661320003424, 0.5044260378445049, 0.9675899740897055
LEaB-IMR-2019, Americas+Europe, 0.6925282407889389, 0.8521787026898532, 0.6115434788296702, 0.9136255094223682
