Region, p-Value Sample, p-Value Modified, p-Value Sample (Orig.), p-Value Modified (Orig.), Rep.Score, Imputation Delta, Mean (Sample))
Europe+Western Pacific, 0.0014370902351101833, 0.3131099247885486, 0.8082977445780122, 0.9977078819565679, 0.8082977445780122, 5.463783448257047, 86.70175438596492
Americas+South-East Asia, 0.1344160972905759, 0.5785305524556017, 0.8981109750086788, 0.8411118054697798, 0.8981109750086788, 11.290209547658975, 78.48275862068965
Eastern Mediterranean+Europe, 0.005225582672150453, 0.4055152071523387, 0.3920434130133611, 0.9708866791879524, 0.3920434130133611, 3.3999486571867834, 87.94545454545455
Americas+Western Pacific, 0.11194587357324481, 0.6807194683257456, 0.9999994592624715, 0.6270536311884891, 0.9999994592624715, 1.1960997129383202, 82.925
Africa+Eastern Mediterranean, 5.892192353806891e-06, 0.26835729145353215, 0.8691949135727518, 0.9665544570597742, 0.8691949135727518, 0.26776765999292707, 82.4
Western Pacific, 0.9690261536251421, 0.8129208540807875, 0.516588168498002, 0.5597069399252783, 0.516588168498002, 2.9702913165264846, 79.82352941176471
Africa+Americas, 0.04165790462409458, 0.14837105491365765, 0.46352157219053713, 0.9154463658538088, 0.46352157219053713, 1.3413967220125045, 83.17460317460318
Europe, 6.20194980346378e-05, 0.02428375692872231, 0.21124246391699786, 0.5645804636181813, 0.21124246391699786, 6.546736309523567, 89.625
Eastern Mediterranean+Western Pacific, 0.981151863705811, 0.8485238176369436, 0.5014775983768269, 0.43589614879705985, 0.5014775983768269, 0.09653893198294838, 81.53125
Eastern Mediterranean+South-East Asia, 0.32916573495120804, 0.5325454552723679, 0.39798743898507083, 0.5645804636181813, 0.39798743898507083, 4.950386446492473, 74.66666666666667
Africa+South-East Asia, 3.8693510306941903e-07, 0.07921754338538634, 0.4830356150340037, 0.3791967776336199, 0.4830356150340037, 13.910473188580468, 78.17391304347827
South-East Asia, 0.14711158941206204, 0.7020585048754062, 0.09907852084958169, 0.4757214616369546, 0.09907852084958169, 31.574047619047583, 52.666666666666664
Americas+Europe, 1.0505116391223979e-05, 0.02823639987740645, 0.2547862831169956, 0.7515115625198674, 0.2547862831169956, 4.243862992463306, 88.01587301587301
Eastern Mediterranean, 0.5034530180243333, 0.9130177268729889, 0.6784094852270932, 0.6538356568010162, 0.6784094852270932, 0.5792380952382956, 83.46666666666667
South-East Asia+Western Pacific, 0.5861707040568223, 0.9165024761684727, 0.16630731876841265, 0.028076263177344907, 0.16630731876841265, 26.173521278221294, 72.73913043478261
Africa+Western Pacific, 0.00011320783533919077, 0.4998838011583777, 0.44731274639397967, 0.9990059555534302, 0.44731274639397967, 2.171182903215268, 81.35087719298245
Africa+Europe, 0.8480100811484403, 0.9617866783053258, 0.9499199155458343, 0.9842435431729071, 0.9499199155458343, 3.3314851586612804, 85.8125
Americas, 0.023330231498691956, 0.36803238507379865, 0.8695691699503167, 0.9780181099110451, 0.8695691699503167, 2.967585921325096, 85.21739130434783
Europe+South-East Asia, 0.0018211954717484158, 0.23224694131419987, 0.535304667110893, 0.9333243203902553, 0.535304667110893, 0.6694273313580368, 84.80434782608695
Americas+Eastern Mediterranean, 0.3701455181727563, 0.3966358219718712, 0.9985422257260715, 0.9992753007978777, 0.9985422257260715, 1.1988857386624545, 84.52631578947368
Africa, 3.109434670856004e-07, 0.18599649562809928, 0.4767512409391599, 0.17238931549894654, 0.4767512409391599, 1.1017226190475355, 82.0

Proxy-Score (PCC): (0.40970872380614975, 4.5357706124082343e-07)
Proxy-Score Sample: 0.47619047619047616
Proxy-Score Modified Sample: 0.8571428571428571
Proxy-Score Total: 0.6666666666666666

Modified is Improvement (Proxy): 0.9047619047619048
Modified is Improvement (Original): 0.6666666666666666

Representativeness of Initial Sample: 0.5722609969554787

Avg. Mean (Sample): 81.24046184502387
