Region, p-Value Sample, p-Value Modified, p-Value Sample (Orig.), p-Value Modified (Orig.), Rep.Score, Imputation Delta, Mean (Sample))
Europe+Western Pacific, 0.0014370902351101833, 0.24365068614960494, 0.8082977445780122, 0.8769481723483802, 0.8082977445780122, 5.605800615079829, 86.70175438596492
Americas+South-East Asia, 0.1344160972905759, 0.180887846543052, 0.8981109750086788, 0.46603709617538647, 0.8981109750086788, 12.71274455656895, 78.48275862068965
Eastern Mediterranean+Europe, 0.005225582672150453, 0.4055152071523387, 0.3920434130133611, 0.9776833092720322, 0.3920434130133611, 3.5377700675168313, 87.94545454545455
Americas+Western Pacific, 0.11194587357324481, 0.6807194683257456, 0.9999994592624715, 0.6619244524672132, 0.9999994592624715, 0.8832203342673779, 82.925
Africa+Eastern Mediterranean, 5.892192353806891e-06, 0.26835729145353215, 0.8691949135727518, 0.9953474089812656, 0.8691949135727518, 0.3498379035929986, 82.4
Western Pacific, 0.9690261536251421, 0.8129208540807875, 0.516588168498002, 0.4213453005917973, 0.516588168498002, 3.2229803921569413, 79.82352941176471
Africa+Americas, 0.04165790462409458, 0.14837105491365765, 0.46352157219053713, 0.5508809665417518, 0.46352157219053713, 1.500963446639389, 83.17460317460318
Europe, 6.20194980346378e-05, 0.02428375692872231, 0.21124246391699786, 0.9739626352009709, 0.21124246391699786, 6.491186309524011, 89.625
Eastern Mediterranean+Western Pacific, 0.981151863705811, 0.9826548283420343, 0.5014775983768269, 0.43589614879705985, 0.5014775983768269, 0.2493268606272352, 81.53125
Eastern Mediterranean+South-East Asia, 0.32916573495120804, 0.5325454552723679, 0.39798743898507083, 0.5645804636181813, 0.39798743898507083, 4.503357498831008, 74.66666666666667
Africa+South-East Asia, 3.8693510306941903e-07, 0.07921754338538634, 0.4830356150340037, 0.5703694310876688, 0.4830356150340037, 13.255789497892806, 78.17391304347827
South-East Asia, 0.14711158941206204, 0.3725007386979218, 0.09907852084958169, 0.0011819166748744392, 0.09907852084958169, 30.241726190476356, 52.666666666666664
Americas+Europe, 1.0505116391223979e-05, 0.034024001768854895, 0.2547862831169956, 0.9902585407682297, 0.2547862831169956, 4.156898203260056, 88.01587301587301
Eastern Mediterranean, 0.5034530180243333, 0.5461177138030892, 0.6784094852270932, 0.20969242212312345, 0.6784094852270932, 0.8384380952380468, 83.46666666666667
South-East Asia+Western Pacific, 0.5861707040568223, 0.9097646218378103, 0.16630731876841265, 0.16325940899146774, 0.16630731876841265, 25.04585315398871, 72.73913043478261
Africa+Western Pacific, 0.00011320783533919077, 0.4998838011583777, 0.44731274639397967, 0.999658806786362, 0.44731274639397967, 2.0859832198607933, 81.35087719298245
Africa+Europe, 0.8480100811484403, 0.6270538924722965, 0.9499199155458343, 0.9136770631289988, 0.9499199155458343, 3.185137981360697, 85.8125
Americas, 0.023330231498691956, 0.36803238507379865, 0.8695691699503167, 0.3486393464744215, 0.8695691699503167, 2.4637039337474675, 85.21739130434783
Europe+South-East Asia, 0.0018211954717484158, 0.23224694131419987, 0.535304667110893, 0.9333243203902553, 0.535304667110893, 0.5614680007848989, 84.80434782608695
Americas+Eastern Mediterranean, 0.3701455181727563, 0.3966358219718712, 0.9985422257260715, 0.9642640886915698, 0.9985422257260715, 1.4153599267860955, 84.52631578947368
Africa, 3.109434670856004e-07, 0.18599649562809928, 0.4767512409391599, 0.9291445337279037, 0.4767512409391599, 1.0860315476190578, 82.0

Proxy-Score (PCC): (0.40970872380614975, 4.5357706124082343e-07)
Proxy-Score Sample: 0.47619047619047616
Proxy-Score Modified Sample: 0.8571428571428571
Proxy-Score Total: 0.6666666666666666

Modified is Improvement (Proxy): 0.9047619047619048
Modified is Improvement (Original): 0.5238095238095238

Representativeness of Initial Sample: 0.5722609969554787

Avg. Mean (Sample): 81.24046184502387
